Country name,MedianAnnual cropsMammals,lower 95%Annual cropsMammals,upper 95%Annual cropsMammals,MedianPermanent cropsMammals,lower 95%Permanent cropsMammals,upper 95%Permanent cropsMammals,MedianPastureMammals,lower 95%PastureMammals,upper 95%PastureMammals,MedianUrbanMammals,lower 95%UrbanMammals,upper 95%UrbanMammals,MedianExtensive forestryMammals,lower 95%Extensive forestryMammals,upper 95%Extensive forestryMammals,MedianIntensive forestryMammals,lower 95%Intensive forestryMammals,upper 95%Intensive forestryMammals,MedianAnnual cropsBirds,lower 95%Annual cropsBirds,upper 95%Annual cropsBirds,MedianPermanent cropsBirds,lower 95%Permanent cropsBirds,upper 95%Permanent cropsBirds,MedianPastureBirds,lower 95%PastureBirds,upper 95%PastureBirds,MedianUrbanBirds,lower 95%UrbanBirds,upper 95%UrbanBirds,MedianExtensive forestryBirds,lower 95%Extensive forestryBirds,upper 95%Extensive forestryBirds,MedianIntensive forestryBirds,lower 95%Intensive forestryBirds,upper 95%Intensive forestryBirds,MedianAnnual cropsPlants,lower 95%Annual cropsPlants,upper 95%Annual cropsPlants,MedianPermanent cropsPlants,lower 95%Permanent cropsPlants,upper 95%Permanent cropsPlants,MedianPasturePlants,lower 95%PasturePlants,upper 95%PasturePlants,MedianUrbanPlants,lower 95%UrbanPlants,upper 95%UrbanPlants,MedianExtensive forestryPlants,lower 95%Extensive forestryPlants,upper 95%Extensive forestryPlants,MedianIntensive forestryPlants,lower 95%Intensive forestryPlants,upper 95%Intensive forestryPlants,MedianAnnual cropsAmphibians,lower 95%Annual cropsAmphibians,upper 95%Annual cropsAmphibians,MedianPermanent cropsAmphibians,lower 95%Permanent cropsAmphibians,upper 95%Permanent cropsAmphibians,MedianPastureAmphibians,lower 95%PastureAmphibians,upper 95%PastureAmphibians,MedianUrbanAmphibians,lower 95%UrbanAmphibians,upper 95%UrbanAmphibians,MedianExtensive forestryAmphibians,lower 95%Extensive forestryAmphibians,upper 95%Extensive forestryAmphibians,MedianIntensive forestryAmphibians,lower 95%Intensive forestryAmphibians,upper 95%Intensive forestryAmphibians,MedianAnnual cropsReptiles,lower 95%Annual cropsReptiles,upper 95%Annual cropsReptiles,MedianPermanent cropsReptiles,lower 95%Permanent cropsReptiles,upper 95%Permanent cropsReptiles,MedianPastureReptiles,lower 95%PastureReptiles,upper 95%PastureReptiles,MedianUrbanReptiles,lower 95%UrbanReptiles,upper 95%UrbanReptiles,MedianExtensive forestryReptiles,lower 95%Extensive forestryReptiles,upper 95%Extensive forestryReptiles,MedianIntensive forestryReptiles,lower 95%Intensive forestryReptiles,upper 95%Intensive forestryReptiles
Finland,2.70E-11,-2.72E-10,2.59E-10,1.01E-11,-1.81E-10,2.45946E-10,1.62961E-11,-1.98735E-10,1.98643E-10,3.73962E-11,-2.84152E-10,4.33245E-10,1.85248E-11,-6.59996E-11,8.30158E-11,8.15102E-12,-1.41246E-10,1.41762E-10,1.29529E-10,-1.31904E-10,5.17511E-10,1.54096E-10,-1.02305E-10,8.15492E-10,6.57688E-11,-5.4077E-10,4.49439E-10,2.29702E-10,-1.87754E-11,1.22033E-09,3.31155E-11,-6.26669E-11,9.15199E-11,1.14415E-10,-1.5277E-10,4.88035E-10,2.93584E-10,-3.8025E-09,4.84016E-09,7.36159E-10,-7.38982E-09,1.06962E-08,5.00278E-10,-6.02403E-09,9.07311E-09,9.33048E-10,-8.1485E-09,1.32375E-08,2.55728E-10,-1.469E-09,1.70392E-09,2.86873E-10,-3.63695E-09,5.1644E-09,5.22277E-12,-1.9375E-11,3.89783E-11,4.52509E-12,-2.9261E-11,4.03999E-11,2.84776E-12,-2.36973E-11,3.25518E-11,6.17587E-12,-3.2556E-11,5.13716E-11,1.60766E-12,-1.24845E-11,9.04081E-12,3.70348E-12,-2.56195E-11,3.1303E-11,2.94626E-12,-1.17114E-11,1.86815E-11,2.45547E-12,-1.44909E-11,2.42232E-11,1.37204E-12,-8.94957E-12,1.29021E-11,3.38359E-12,-1.82835E-11,3.04819E-11,9.09604E-13,-4.21941E-12,4.93626E-12,1.33553E-12,-9.28191E-12,1.52691E-11
Fiji,5.65E-10,-1.27E-09,1.92E-09,2.45E-10,-8.57E-10,1.78945E-09,3.02665E-10,-1.25191E-09,1.93895E-09,7.35826E-10,-1.69906E-09,2.66282E-09,2.77438E-10,-7.31978E-10,1.20532E-09,3.61469E-10,-6.47137E-10,1.66902E-09,6.65183E-09,-1.15778E-09,1.45613E-08,7.16203E-09,-1.25564E-09,1.6619E-08,2.81092E-09,-1.04401E-08,1.50629E-08,1.07327E-08,5.08704E-09,2.29883E-08,1.25136E-09,-1.34354E-09,7.07577E-09,5.7314E-09,-2.68295E-09,1.19915E-08,1.36008E-07,-2.00822E-08,3.54817E-07,1.04913E-07,-5.09219E-08,3.14898E-07,9.23618E-08,-1.77568E-08,3.24781E-07,1.2781E-07,-2.67111E-08,3.41379E-07,2.55942E-08,-7.46985E-08,1.7294E-07,9.40681E-08,-2.40837E-08,2.32216E-07,2.17636E-10,-3.17877E-10,7.45304E-10,2.01824E-10,-3.05448E-10,7.02287E-10,1.20122E-10,-3.236E-10,6.63223E-10,2.5984E-10,-3.9935E-10,9.19004E-10,5.16262E-11,-1.46638E-10,4.81093E-10,1.66731E-10,-8.58119E-11,5.99733E-10,2.16804E-09,-2.29787E-09,7.17003E-09,1.93641E-09,-2.84077E-09,7.13493E-09,9.67666E-10,-2.25044E-09,5.65598E-09,2.52528E-09,-3.54759E-09,9.68144E-09,5.31656E-10,-1.60302E-09,3.65757E-09,1.15471E-09,-1.52373E-09,4.31852E-09
Falkland Islands (malvinas) *,8.68E-11,-2.11E-10,3.10E-10,1.78E-11,-2.08E-10,2.63852E-10,6.71065E-11,4.37626E-12,1.65805E-10,1.25094E-10,-2.88291E-10,4.19834E-10,2.16298E-11,-1.24044E-10,2.07718E-10,1.36878E-11,-1.39695E-10,2.29992E-10,2.64415E-10,-1.07363E-09,9.8221E-10,2.96763E-10,-9.42321E-10,1.07988E-09,1.80518E-10,8.10171E-12,6.14128E-10,5.9732E-10,-1.46531E-09,1.57866E-09,3.45775E-11,-2.31284E-10,4.40912E-10,1.88648E-10,-8.04185E-10,9.41302E-10,2.51645E-09,-1.93866E-08,2.53766E-08,1.75563E-09,-1.68272E-08,1.99828E-08,7.3891E-10,1.2087E-10,2.2205E-09,2.59176E-09,-1.85794E-08,2.51235E-08,2.64358E-10,-6.75333E-09,6.84871E-09,8.38797E-10,-1.08296E-08,1.24819E-08,2.15755E-11,-5.21338E-11,8.62854E-11,1.94574E-11,-5.56119E-11,8.32464E-11,1.56018E-11,9.92494E-13,3.80271E-11,2.98338E-11,-7.22971E-11,1.06275E-10,2.35507E-12,-2.79329E-11,3.99325E-11,1.35694E-11,-3.80212E-11,8.04552E-11,1.31367E-10,-4.01606E-10,7.57361E-10,1.1701E-10,-2.55505E-10,6.41353E-10,6.5251E-11,1.15743E-11,1.73214E-10,1.61379E-10,-3.93044E-10,1.11037E-09,2.42177E-11,-1.55933E-10,2.60992E-10,5.34335E-11,-2.48197E-10,4.08893E-10
Micronesia (Federated States of),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faroe Islands,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54347E-08,-3.61813E-08,8.96483E-08,4.02044E-08,-1.26337E-07,1.45524E-07,4.06911E-09,-2.06331E-08,3.85993E-08,1.59926E-08,-7.31324E-08,9.53156E-08,0,0,0,0,0,0,9.54628E-08,-3.53882E-07,4.11837E-07,3.41432E-07,-8.44996E-07,1.66736E-06,5.7305E-08,-5.17885E-07,9.17048E-07,1.41911E-07,-6.62221E-07,1.32057E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08302E-10,-3.98319E-10,1.38113E-09,9.67575E-10,-2.50674E-09,3.87019E-09,1.59931E-10,-8.18951E-10,1.5949E-09,3.47391E-10,-1.46408E-09,2.24078E-09
French Polynesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35763E-08,2.72122E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59633E-06,2.50318E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8219E-08,4.45365E-09,1.93223E-05,0,0,0,0,0,0,0,0,0
France,2.84E-10,-5.11E-10,1.01E-09,1.31E-10,-6.41E-10,1.17177E-09,2.12205E-10,-5.62979E-10,9.90438E-10,4.22264E-10,-7.49241E-10,1.74795E-09,1.36876E-10,-4.41395E-10,8.25593E-10,8.78249E-11,-5.01302E-10,9.60192E-10,9.8721E-10,-1.35801E-09,3.43907E-09,1.23807E-09,-2.09377E-09,4.65671E-09,6.05856E-10,-2.63563E-09,3.6915E-09,1.9184E-09,-2.16231E-09,6.33485E-09,2.50343E-10,-4.32795E-10,1.62768E-09,9.02035E-10,-1.35614E-09,3.74621E-09,1.78792E-08,-3.05176E-08,6.59256E-08,1.13597E-08,-2.17105E-08,6.40338E-08,7.91118E-09,-2.23095E-08,3.97787E-08,1.43606E-08,-2.69699E-08,6.42138E-08,3.29949E-09,-1.71859E-08,3.51288E-08,4.25379E-09,-1.41502E-08,3.45639E-08,9.97351E-11,-9.48665E-11,2.98846E-10,9.14924E-11,-9.98647E-11,3.45567E-10,6.00527E-11,-1.17112E-10,2.81142E-10,1.21824E-10,-1.22081E-10,4.05069E-10,2.27878E-11,-7.20297E-11,1.89942E-10,6.95125E-11,-8.64765E-11,3.18817E-10,1.10507E-10,-8.41849E-11,3.25871E-10,1.00766E-10,-1.1175E-10,3.95632E-10,5.59851E-11,-6.57822E-11,2.42676E-10,1.33008E-10,-8.12859E-11,4.76475E-10,2.49252E-11,-8.49391E-11,1.89594E-10,5.25668E-11,-9.0434E-11,2.78315E-10
French Southern & Antarctic Lands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53914E-10,3.84995E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66113E-09,5.32369E-10,2.88372E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,2.05E-10,-2.76E-10,8.40E-10,9.44E-11,-5.37E-10,8.37713E-10,1.51204E-10,-4.17349E-10,6.27578E-10,2.79089E-10,-7.45823E-10,1.61418E-09,8.66289E-11,-3.13846E-10,7.49957E-10,5.75706E-11,-4.51111E-10,7.63209E-10,9.27134E-10,-2.60519E-09,4.237E-09,1.06545E-09,-4.38558E-09,6.13143E-09,6.59147E-10,-4.1252E-09,4.22998E-09,1.63283E-09,-5.76243E-09,9.78295E-09,1.9602E-10,-1.0073E-09,1.81642E-09,7.15034E-10,-4.23477E-09,4.04868E-09,2.15737E-09,-2.15185E-09,8.02855E-09,1.63659E-09,-2.82766E-09,8.70302E-09,1.33362E-09,-2.48048E-09,6.82278E-09,2.06019E-09,-3.48603E-09,1.12837E-08,3.57189E-10,-2.26108E-09,5.28016E-09,4.95952E-10,-2.23685E-09,5.47453E-09,2.50891E-11,-2.18024E-11,9.32074E-11,2.24847E-11,-3.42773E-11,1.01102E-10,1.67776E-11,-3.41107E-11,7.41159E-11,2.99687E-11,-5.29865E-11,1.43506E-10,5.43973E-12,-2.07331E-11,6.36922E-11,1.64848E-11,-3.52727E-11,1.09696E-10,1.02926E-10,-4.81931E-11,2.98452E-10,9.36191E-11,-8.75405E-11,3.52786E-10,5.83663E-11,-4.01817E-11,2.39703E-10,1.25149E-10,-9.11388E-11,4.00927E-10,2.27258E-11,-6.05692E-11,2.25146E-10,4.6092E-11,-8.60199E-11,2.79007E-10
Gabon,4.69E-10,-2.53E-09,3.29E-09,1.92E-10,-1.59E-09,2.66893E-09,3.29031E-10,-1.4536E-09,2.13313E-09,6.02356E-10,-2.81252E-09,4.08112E-09,2.50095E-10,-1.07099E-09,1.03544E-09,2.93147E-10,-1.11557E-09,2.39636E-09,1.7803E-09,-3.12681E-09,8.45077E-09,1.88282E-09,-4.88552E-09,1.04802E-08,9.33802E-10,-9.45993E-09,5.47264E-09,2.8169E-09,-8.35506E-09,1.55677E-08,3.37552E-10,-9.12115E-10,1.78811E-09,1.55392E-09,-2.76366E-09,7.12163E-09,1.76114E-08,-2.27304E-08,6.65243E-08,1.33583E-08,-2.99236E-08,5.51153E-08,1.33149E-08,-1.05545E-08,4.68819E-08,1.65869E-08,-2.95941E-08,6.65991E-08,3.65955E-09,-1.93365E-08,2.05458E-08,1.30256E-08,-2.34945E-08,4.72457E-08,2.60898E-10,-5.56284E-10,1.2544E-09,2.31036E-10,-7.44351E-10,1.29324E-09,1.58895E-10,-5.63721E-10,9.73777E-10,3.04536E-10,-9.79318E-10,1.76701E-09,6.66317E-11,-4.16849E-10,3.27824E-10,1.89228E-10,-3.7556E-10,1.11207E-09,3.93481E-10,-1.25737E-09,2.13309E-09,3.41539E-10,-1.29002E-09,2.70628E-09,1.97936E-10,-6.39717E-10,1.34154E-09,4.55199E-10,-1.26305E-09,3.57088E-09,1.04039E-10,-6.86863E-10,5.065E-10,1.94491E-10,-8.18633E-10,1.39899E-09
Georgia,6.43E-10,-5.77E-10,2.00E-09,2.89E-10,-1.49E-09,2.79128E-09,4.77669E-10,-1.22235E-09,1.96603E-09,9.01023E-10,-1.98227E-09,4.70864E-09,2.74115E-10,-1.31352E-09,1.46345E-09,1.97685E-10,-1.11063E-09,2.09535E-09,1.53669E-09,-1.67067E-09,5.45225E-09,1.84391E-09,-4.25279E-09,9.34902E-09,1.04143E-09,-6.10546E-09,5.59571E-09,2.82188E-09,-5.35709E-09,1.27515E-08,3.60417E-10,-8.45067E-10,2.44223E-09,1.28474E-09,-3.3838E-09,7.4275E-09,2.97244E-08,-2.15424E-08,6.9498E-08,1.98894E-08,-3.59249E-08,9.91186E-08,1.60864E-08,-5.96745E-08,6.70934E-08,2.47032E-08,-3.73719E-08,1.03512E-07,5.37162E-09,-3.23679E-08,4.98101E-08,3.77223E-09,-2.61155E-08,4.3725E-08,9.73263E-11,-7.70644E-11,2.56139E-10,8.68449E-11,-9.96062E-11,3.48047E-10,6.17435E-11,-1.41509E-10,2.21744E-10,1.14069E-10,-1.60002E-10,4.94936E-10,1.98887E-11,-8.84705E-11,1.78152E-10,6.51239E-11,-7.29733E-11,3.4819E-10,4.08969E-10,-3.41114E-10,8.52803E-10,3.63725E-10,-3.2437E-10,1.51787E-09,2.17943E-10,-1.59818E-10,8.01622E-10,4.81223E-10,-1.77498E-10,1.78065E-09,8.37356E-11,-3.26241E-10,6.43012E-10,1.88975E-10,-3.65321E-10,1.04212E-09
Ghana,4.22E-10,-1.87E-10,1.17E-09,2.08E-10,-8.57E-10,1.12862E-09,2.45641E-10,-6.45925E-10,1.32288E-09,5.19239E-10,-7.35568E-10,2.4281E-09,1.63857E-10,-3.94204E-10,1.12657E-09,2.03602E-10,-6.68166E-10,1.68279E-09,1.25297E-09,-4.10998E-10,2.72709E-09,1.28507E-09,-7.81681E-10,2.95178E-09,5.68357E-10,-1.71533E-09,2.84571E-09,1.97039E-09,-4.56783E-10,3.69842E-09,2.09386E-10,-2.93083E-10,1.24204E-09,9.77798E-10,-9.67222E-10,2.88158E-09,7.94696E-09,2.22516E-10,2.01571E-08,6.57427E-09,-2.77009E-09,1.97451E-08,5.81802E-09,-4.47144E-10,1.66785E-08,7.67156E-09,-2.15597E-09,1.88411E-08,1.4419E-09,-3.55633E-09,1.08351E-08,5.35919E-09,-2.46496E-09,1.56513E-08,1.27778E-10,-7.05908E-11,3.22167E-10,1.21796E-10,-8.88945E-11,3.23037E-10,7.02103E-11,-1.25339E-10,2.92816E-10,1.50375E-10,-5.43933E-11,4.41763E-10,2.69025E-11,-7.27675E-11,2.28021E-10,8.39007E-11,-6.56094E-11,3.86591E-10,2.19889E-10,-1.09382E-10,5.47007E-10,2.06089E-10,-1.3575E-10,5.81271E-10,1.10336E-10,-9.0483E-11,5.05828E-10,2.59277E-10,-9.23594E-11,7.36807E-10,4.64844E-11,-1.23465E-10,3.88228E-10,9.94388E-11,-1.45043E-10,4.85489E-10
Gibraltar,3.77E-10,-1.73E-10,1.39E-09,2.03E-10,-4.28E-10,1.46383E-09,2.77929E-10,-3.36069E-10,1.4256E-09,5.90366E-10,-2.96463E-12,1.73802E-09,1.63873E-10,-3.64805E-10,1.06311E-09,1.18907E-10,-3.8777E-10,1.24789E-09,1.82365E-09,-5.69931E-10,5.69883E-09,2.33318E-09,-3.13368E-10,6.28269E-09,1.11832E-09,-1.71087E-09,6.50051E-09,3.76689E-09,7.32174E-10,7.90308E-09,4.17732E-10,-3.17791E-10,3.1421E-09,1.668E-09,-7.39353E-10,6.07952E-09,3.40658E-08,1.46951E-08,8.83726E-08,1.96925E-08,-5.77003E-09,7.59345E-08,1.00085E-08,-6.45403E-09,5.37459E-08,2.53563E-08,-1.52666E-09,7.43242E-08,4.51814E-09,-7.72447E-09,5.77701E-08,1.11775E-08,-9.78093E-09,6.11624E-08,1.52174E-10,-8.62591E-11,5.99927E-10,1.49888E-10,-5.28583E-11,5.41762E-10,9.93213E-11,-8.16634E-11,4.65575E-10,1.96416E-10,2.34705E-11,5.81668E-10,3.55702E-11,-6.16927E-11,3.99301E-10,1.09738E-10,-3.59265E-11,5.45533E-10,2.48398E-10,-1.15825E-10,8.23691E-10,2.41995E-10,-8.14841E-11,8.24583E-10,1.28759E-10,-7.55949E-11,6.27459E-10,3.02948E-10,4.23981E-11,8.72241E-10,5.71197E-11,-9.62476E-11,5.04305E-10,1.25451E-10,-1.09161E-10,6.81994E-10
Grenada,1.31E-08,-3.83E-09,4.39E-08,6.30E-09,-1.76E-08,4.15098E-08,8.41929E-09,-1.41718E-08,4.42888E-08,1.75467E-08,2.03622E-10,4.98252E-08,5.47978E-09,-1.14473E-08,3.33756E-08,5.1074E-09,-1.48252E-08,3.89052E-08,1.01812E-07,-2.99764E-08,3.10184E-07,1.1562E-07,-3.5066E-08,3.45554E-07,5.35421E-08,-1.83129E-07,3.10209E-07,1.81985E-07,3.80234E-09,4.18054E-07,2.08371E-08,-1.94815E-08,1.6631E-07,8.9048E-08,-5.06266E-08,3.15554E-07,5.9405E-07,4.42969E-08,1.57037E-06,4.38924E-07,-1.65818E-07,1.38566E-06,4.19087E-07,1.96492E-08,1.33888E-06,5.46603E-07,-5.49606E-08,1.41207E-06,1.20144E-07,-2.2794E-07,8.28781E-07,4.28222E-07,-1.28477E-07,1.29144E-06,3.38548E-09,-1.52822E-09,1.12619E-08,3.09569E-09,-1.47662E-09,1.03037E-08,1.97183E-09,-2.99707E-09,8.95504E-09,4.03432E-09,6.47099E-10,1.19302E-08,7.33884E-10,-1.66884E-09,7.70416E-09,2.41751E-09,-9.07356E-10,1.04525E-08,2.82369E-08,-1.21921E-08,8.47216E-08,2.54428E-08,-1.11343E-08,7.82855E-08,1.3771E-08,-9.37205E-09,6.41362E-08,3.26604E-08,7.06033E-09,8.4944E-08,6.1132E-09,-1.25705E-08,5.6424E-08,1.33992E-08,-1.48092E-08,6.20536E-08
GUERNSEY,1.77E-10,-1.41E-10,5.39E-10,8.33E-11,-3.38E-10,6.66509E-10,1.33083E-10,-3.67468E-10,6.14545E-10,2.69771E-10,-4.01803E-10,9.55613E-10,7.6748E-11,-2.13143E-10,5.44518E-10,5.27291E-11,-2.85676E-10,5.86913E-10,5.85933E-10,-4.00942E-10,1.86151E-09,7.94236E-10,-2.63301E-10,2.40122E-09,3.43176E-10,-1.08176E-09,2.14693E-09,1.21897E-09,3.25487E-10,3.01493E-09,1.55718E-10,-2.21131E-10,9.00289E-10,5.91864E-10,-4.30752E-10,1.99745E-09,6.12487E-09,-1.67256E-09,1.69112E-08,4.26696E-09,-3.67774E-09,2.41124E-08,3.22154E-09,-8.0957E-09,1.80926E-08,5.62485E-09,-3.8008E-09,2.18267E-08,1.11347E-09,-5.03357E-09,1.80347E-08,6.56304E-10,-4.3227E-09,9.70335E-09,6.71107E-11,-2.98233E-11,1.80067E-10,6.24901E-11,-7.31203E-11,2.07705E-10,3.82693E-11,-8.62944E-11,1.96644E-10,8.37571E-11,-8.58108E-11,2.29048E-10,1.40674E-11,-4.57822E-11,1.23881E-10,4.54318E-11,-6.35025E-11,1.96369E-10,4.89736E-11,-2.01206E-11,1.24682E-10,4.40869E-11,-5.13138E-11,1.35638E-10,2.32246E-11,-2.86396E-11,1.10871E-10,5.96529E-11,-4.7442E-11,1.61163E-10,9.89276E-12,-3.20604E-11,8.28711E-11,2.20819E-11,-3.66041E-11,9.99334E-11
Greenland,0,0,0.00E+00,0,0,0,1.08618E-11,8.79518E-12,1.32064E-11,1.26745E-11,-1.6503E-10,1.92348E-10,0,0,0,0,0,0,0,0,0,0,0,0,9.15676E-13,7.70216E-13,1.10005E-12,1.18816E-12,-1.70125E-11,1.48424E-11,0,0,0,0,0,0,0,0,0,0,0,0,6.08948E-10,4.26641E-10,8.14497E-10,5.60686E-10,-1.17843E-08,1.30453E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,1.77E-10,-1.46E-10,4.84E-10,7.96E-11,-4.41E-10,6.46601E-10,1.27903E-10,-3.65716E-10,6.58052E-10,2.72704E-10,-3.04056E-10,1.03987E-09,7.83159E-11,-2.77939E-10,4.935E-10,5.84812E-11,-2.90079E-10,5.70681E-10,5.56982E-10,-4.1596E-10,1.62522E-09,7.46376E-10,-4.64846E-10,2.42073E-09,3.14525E-10,-1.37278E-09,1.90874E-09,1.13977E-09,-3.48999E-10,3.14407E-09,1.48456E-10,-2.19478E-10,8.90035E-10,5.55633E-10,-4.87277E-10,1.90933E-09,7.01457E-09,-2.77873E-09,1.77049E-08,4.84244E-09,-6.86916E-09,2.76596E-08,3.55328E-09,-1.36152E-08,2.11791E-08,6.28189E-09,-6.28143E-09,2.63944E-08,1.30898E-09,-7.22664E-09,1.64335E-08,9.50554E-10,-5.58474E-09,1.24672E-08,5.84754E-11,-3.3213E-11,1.54993E-10,5.38845E-11,-6.48118E-11,1.88486E-10,3.34088E-11,-6.70184E-11,1.71028E-10,7.22321E-11,-6.95174E-11,2.02062E-10,1.22906E-11,-4.26388E-11,1.05917E-10,4.11532E-11,-4.54656E-11,1.81206E-10,3.83311E-11,-1.88984E-11,9.31836E-11,3.46028E-11,-4.15173E-11,1.16546E-10,1.85561E-11,-2.41916E-11,8.86629E-11,4.68843E-11,-4.94526E-11,1.3256E-10,8.06843E-12,-2.59335E-11,6.93578E-11,1.82919E-11,-2.86679E-11,8.34241E-11
Guadeloupe,5.53E-09,-3.35E-09,2.03E-08,2.28E-09,-7.26E-09,1.8416E-08,3.53074E-09,-6.44316E-09,1.508E-08,7.15724E-09,-3.55469E-09,2.11165E-08,2.1437E-09,-5.61844E-09,1.2972E-08,2.55907E-09,-5.52457E-09,1.66578E-08,5.57487E-08,-6.12407E-08,1.87381E-07,5.90454E-08,-6.89736E-08,2.08971E-07,2.98091E-08,-8.49786E-08,1.53694E-07,9.42977E-08,-8.05565E-08,2.84591E-07,9.63948E-09,-1.73029E-08,7.51022E-08,4.54491E-08,-5.82119E-08,1.87735E-07,5.84874E-07,4.95511E-08,1.58009E-06,4.41533E-07,-1.79966E-07,1.42782E-06,4.10961E-07,3.96501E-08,1.21554E-06,5.45697E-07,-3.20449E-08,1.30407E-06,1.06703E-07,-2.05543E-07,7.6212E-07,4.15587E-07,-9.55269E-08,1.28237E-06,5.29613E-09,-5.32154E-09,1.62791E-08,4.74183E-09,-6.30734E-09,1.65046E-08,3.24583E-09,-4.70887E-09,1.34955E-08,6.31876E-09,-4.27942E-09,1.78459E-08,1.10365E-09,-2.85137E-09,1.0482E-08,3.55338E-09,-4.6619E-09,1.74325E-08,2.81313E-08,-1.40796E-08,7.32004E-08,2.45956E-08,-1.43242E-08,7.485E-08,1.34873E-08,-1.16811E-08,5.37682E-08,3.23375E-08,1.94762E-09,8.18054E-08,5.71638E-09,-1.2914E-08,4.54332E-08,1.29742E-08,-1.54316E-08,6.22664E-08
GUAM,4.41E-09,-1.79E-09,4.28E-08,2.06E-09,-4.45E-09,4.01459E-08,2.90785E-09,-3.20325E-09,5.11825E-08,5.92894E-09,-6.64219E-10,4.83645E-08,0,0,0,0,0,0,1.12123E-07,-4.31258E-08,1.94878E-06,1.4113E-07,-3.55974E-08,2.0445E-06,6.86086E-08,-1.21163E-07,2.49926E-06,2.35117E-07,2.21932E-08,2.35366E-06,0,0,0,0,0,0,1.36225E-06,-6.26586E-07,1.42492E-05,1.07385E-06,-4.05613E-07,1.28405E-05,7.92515E-07,-7.77692E-07,1.47392E-05,1.24778E-06,-1.30057E-07,1.51545E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13951E-08,-1.29595E-08,3.96608E-07,3.93056E-08,-1.28566E-08,3.25839E-07,2.25132E-08,-8.54694E-09,3.36615E-07,4.82316E-08,8.70186E-09,4.2664E-07,0,0,0,0,0,0
Greece,6.39E-10,-4.29E-10,2.69E-09,3.28E-10,-1.01E-09,2.94845E-09,4.67194E-10,-8.29356E-10,2.67328E-09,9.40313E-10,-9.6266E-10,3.73772E-09,2.62883E-10,-7.17879E-10,2.14671E-09,1.88783E-10,-1.00536E-09,2.22884E-09,2.46129E-09,-1.89034E-09,9.4674E-09,3.1875E-09,-2.47515E-09,1.21477E-08,1.7011E-09,-5.1337E-09,1.05929E-08,5.15941E-09,-3.04026E-09,1.50427E-08,5.83319E-10,-8.3338E-10,4.9758E-09,2.23638E-09,-2.36408E-09,9.99473E-09,5.28183E-08,2.16647E-08,1.50653E-07,3.15623E-08,-1.3488E-08,1.3575E-07,1.63316E-08,-1.4152E-08,1.04143E-07,3.86519E-08,-7.36461E-09,1.3373E-07,6.87171E-09,-1.82262E-08,9.28575E-08,1.60565E-08,-2.14505E-08,9.99438E-08,1.76546E-10,-8.55765E-11,7.66147E-10,1.7181E-10,-9.65858E-11,7.80655E-10,1.17068E-10,-1.56411E-10,6.78113E-10,2.30547E-10,-8.42688E-11,8.61438E-10,3.76796E-11,-1.07324E-10,5.49805E-10,1.30374E-10,-9.1864E-11,7.56559E-10,4.22742E-10,-2.03465E-10,1.60858E-09,4.10084E-10,-2.00874E-10,1.64748E-09,2.29219E-10,-1.29825E-10,1.32582E-09,5.23844E-10,-1.14082E-10,1.69184E-09,9.11431E-11,-2.15403E-10,9.6973E-10,1.98745E-10,-2.80119E-10,1.12661E-09
