Country name,MedianAnnual cropsMammals,lower 95%Annual cropsMammals,upper 95%Annual cropsMammals,MedianPermanent cropsMammals,lower 95%Permanent cropsMammals,upper 95%Permanent cropsMammals,MedianPastureMammals,lower 95%PastureMammals,upper 95%PastureMammals,MedianUrbanMammals,lower 95%UrbanMammals,upper 95%UrbanMammals,MedianExtensive forestryMammals,lower 95%Extensive forestryMammals,upper 95%Extensive forestryMammals,MedianIntensive forestryMammals,lower 95%Intensive forestryMammals,upper 95%Intensive forestryMammals,MedianAnnual cropsBirds,lower 95%Annual cropsBirds,upper 95%Annual cropsBirds,MedianPermanent cropsBirds,lower 95%Permanent cropsBirds,upper 95%Permanent cropsBirds,MedianPastureBirds,lower 95%PastureBirds,upper 95%PastureBirds,MedianUrbanBirds,lower 95%UrbanBirds,upper 95%UrbanBirds,MedianExtensive forestryBirds,lower 95%Extensive forestryBirds,upper 95%Extensive forestryBirds,MedianIntensive forestryBirds,lower 95%Intensive forestryBirds,upper 95%Intensive forestryBirds,MedianAnnual cropsPlants,lower 95%Annual cropsPlants,upper 95%Annual cropsPlants,MedianPermanent cropsPlants,lower 95%Permanent cropsPlants,upper 95%Permanent cropsPlants,MedianPasturePlants,lower 95%PasturePlants,upper 95%PasturePlants,MedianUrbanPlants,lower 95%UrbanPlants,upper 95%UrbanPlants,MedianExtensive forestryPlants,lower 95%Extensive forestryPlants,upper 95%Extensive forestryPlants,MedianIntensive forestryPlants,lower 95%Intensive forestryPlants,upper 95%Intensive forestryPlants,MedianAnnual cropsAmphibians,lower 95%Annual cropsAmphibians,upper 95%Annual cropsAmphibians,MedianPermanent cropsAmphibians,lower 95%Permanent cropsAmphibians,upper 95%Permanent cropsAmphibians,MedianPastureAmphibians,lower 95%PastureAmphibians,upper 95%PastureAmphibians,MedianUrbanAmphibians,lower 95%UrbanAmphibians,upper 95%UrbanAmphibians,MedianExtensive forestryAmphibians,lower 95%Extensive forestryAmphibians,upper 95%Extensive forestryAmphibians,MedianIntensive forestryAmphibians,lower 95%Intensive forestryAmphibians,upper 95%Intensive forestryAmphibians,MedianAnnual cropsReptiles,lower 95%Annual cropsReptiles,upper 95%Annual cropsReptiles,MedianPermanent cropsReptiles,lower 95%Permanent cropsReptiles,upper 95%Permanent cropsReptiles,MedianPastureReptiles,lower 95%PastureReptiles,upper 95%PastureReptiles,MedianUrbanReptiles,lower 95%UrbanReptiles,upper 95%UrbanReptiles,MedianExtensive forestryReptiles,lower 95%Extensive forestryReptiles,upper 95%Extensive forestryReptiles,MedianIntensive forestryReptiles,lower 95%Intensive forestryReptiles,upper 95%Intensive forestryReptiles
Ireland,9.66084E-08,-1.83522E-07,3.82829E-07,3.13558E-08,-2.80564E-07,3.56917E-07,7.93009E-08,-4.86593E-08,2.73602E-07,1.44197E-07,-3.52893E-07,5.32794E-07,3.1324E-08,-1.81763E-07,2.62658E-07,2.46197E-08,-2.02195E-07,3.34901E-07,3.7946E-07,-1.19721E-06,1.88103E-06,5.28747E-07,-1.81333E-06,2.52216E-06,3.48011E-07,-4.94345E-07,1.76628E-06,9.28269E-07,-2.67096E-06,3.39196E-06,9.31205E-08,-4.04513E-07,8.31711E-07,3.56907E-07,-1.59569E-06,1.94994E-06,3.38958E-06,-6.1788E-06,1.30036E-05,1.99208E-06,-5.61365E-06,1.00635E-05,2.20618E-06,-2.80223E-06,9.2669E-06,2.83782E-06,-7.50813E-06,1.04186E-05,3.19582E-07,-4.669E-06,8.51716E-06,2.38942E-07,-3.91298E-06,5.7079E-06,1.85489E-08,-2.75591E-08,6.89538E-08,1.57146E-08,-3.84676E-08,6.1272E-08,1.1757E-08,-1.12132E-08,4.48154E-08,2.25239E-08,-5.17339E-08,7.1242E-08,2.94527E-09,-1.62436E-08,3.4247E-08,1.15552E-08,-3.55372E-08,5.87994E-08,1.19005E-08,-1.60713E-08,4.46554E-08,1.04773E-08,-1.69733E-08,4.43417E-08,6.04659E-09,-4.64699E-09,2.39573E-08,1.41848E-08,-1.73791E-08,5.33515E-08,2.27096E-09,-1.0009E-08,2.05009E-08,5.25869E-09,-1.23755E-08,3.09556E-08
Equatorial Guinea,1.1389E-07,-4.26643E-07,7.75454E-07,4.85097E-08,-3.20638E-07,5.77521E-07,6.96835E-08,-3.1318E-07,4.82789E-07,1.42664E-07,-4.93417E-07,9.44016E-07,5.41473E-08,-2.80468E-07,2.28926E-07,7.36145E-08,-2.05407E-07,4.57103E-07,3.75554E-07,-4.16843E-07,1.30975E-06,3.81071E-07,-6.79927E-07,1.62967E-06,1.63682E-07,-1.42172E-06,1.0954E-06,5.7933E-07,-7.83531E-07,2.5456E-06,6.42077E-08,-1.39143E-07,3.47725E-07,3.15249E-07,-4.09687E-07,1.17505E-06,3.74517E-06,2.18138E-07,1.09184E-05,2.83936E-06,-1.40319E-06,9.40688E-06,2.7181E-06,4.5375E-07,8.88618E-06,3.52504E-06,-4.26596E-07,1.10277E-05,7.10352E-07,-3.50373E-06,3.40755E-06,2.86284E-06,-8.43242E-07,8.32878E-06,7.20367E-08,-8.13861E-08,2.85671E-07,6.36025E-08,-1.03099E-07,3.49708E-07,4.09027E-08,-1.39118E-07,2.56338E-07,8.37669E-08,-1.36261E-07,4.30086E-07,1.64028E-08,-1.11818E-07,8.98744E-08,5.22895E-08,-5.58082E-08,2.40198E-07,7.35633E-08,-1.38292E-07,2.93899E-07,6.40777E-08,-1.57204E-07,4.28105E-07,3.53406E-08,-1.01642E-07,2.05666E-07,8.64787E-08,-1.68907E-07,5.72981E-07,1.76878E-08,-1.2828E-07,9.826E-08,3.58546E-08,-1.00897E-07,2.08785E-07
Estonia,3.96283E-08,-3.61916E-08,9.02761E-08,1.73095E-08,-7.98529E-08,1.62073E-07,2.69053E-08,-7.48471E-08,1.13916E-07,5.575E-08,-7.84022E-08,2.77705E-07,1.76778E-08,-7.2726E-08,8.53088E-08,1.22042E-08,-6.10447E-08,1.14473E-07,1.04324E-07,-8.53034E-08,2.02657E-07,1.25066E-07,-2.14288E-07,5.90842E-07,5.8337E-08,-3.53786E-07,3.15767E-07,1.8197E-07,-3.41237E-07,8.89283E-07,2.54001E-08,-5.83958E-08,1.4127E-07,8.78651E-08,-1.29754E-07,5.47447E-07,9.21292E-07,-4.27088E-07,1.83099E-06,6.06129E-07,-9.44629E-07,2.96125E-06,4.73336E-07,-1.44146E-06,2.39355E-06,7.40177E-07,-1.11837E-06,2.86465E-06,1.86914E-07,-9.6741E-07,1.72663E-06,8.86476E-08,-9.23778E-07,1.16928E-06,7.4072E-09,-6.45882E-09,1.50909E-08,6.66767E-09,-6.18553E-09,2.8205E-08,4.25802E-09,-1.21896E-08,1.76611E-08,8.74789E-09,-3.43034E-09,3.62463E-08,1.61648E-09,-6.90839E-09,1.12242E-08,4.95744E-09,-3.13324E-09,2.73864E-08,3.098E-09,-2.33802E-09,5.8079E-09,2.67438E-09,-5.18849E-09,1.06678E-08,1.48292E-09,-2.13523E-09,6.95847E-09,3.56463E-09,-6.13011E-09,1.47568E-08,6.83108E-10,-2.21023E-09,4.96879E-09,1.4123E-09,-5.34669E-09,6.84859E-09
Eritrea,1.48237E-08,-5.35748E-08,8.46615E-08,4.91234E-09,-4.96477E-08,7.79933E-08,1.86038E-08,-8.50067E-09,5.69058E-08,3.05037E-08,-1.39602E-07,1.92739E-07,5.07325E-09,-3.15368E-08,5.71536E-08,5.10035E-09,-3.89423E-08,6.89844E-08,4.46727E-08,-2.696E-07,3.25387E-07,5.56564E-08,-2.45965E-07,3.53915E-07,6.98609E-08,-7.60765E-08,2.60785E-07,1.44525E-07,-7.31815E-07,9.65344E-07,8.56207E-09,-6.31712E-08,1.27827E-07,3.77982E-08,-1.99989E-07,3.37977E-07,2.79061E-07,-5.95555E-07,1.59744E-06,2.17875E-07,-6.85229E-07,1.43319E-06,2.28078E-07,7.22233E-09,8.1174E-07,2.98293E-07,-9.50902E-07,1.75711E-06,4.86329E-08,-3.63979E-07,7.08746E-07,1.88317E-07,-4.76509E-07,9.48324E-07,2.25212E-09,-5.36717E-09,1.19721E-08,2.08683E-09,-6.64822E-09,1.35408E-08,2.31818E-09,-2.64469E-09,9.04835E-09,3.89673E-09,-1.68258E-08,2.68867E-08,4.27121E-10,-3.14699E-09,6.78281E-09,1.47916E-09,-5.73415E-09,1.31153E-08,1.37848E-08,-6.51395E-08,1.16286E-07,1.21537E-08,-4.64078E-08,1.02081E-07,1.18293E-08,8.50651E-10,3.35548E-08,2.49621E-08,-1.14252E-07,2.54781E-07,2.73868E-09,-2.73769E-08,4.49449E-08,5.83211E-09,-4.28743E-08,6.91517E-08
El Salvador,3.33269E-07,-2.02639E-07,9.17407E-07,1.61186E-07,-6.64224E-07,9.19828E-07,2.08585E-07,-6.94918E-07,9.91797E-07,4.42144E-07,-6.74839E-07,1.87049E-06,1.36713E-07,-5.8472E-07,6.56924E-07,1.086E-07,-5.62602E-07,1.04511E-06,3.86194E-07,-2.35984E-07,8.70089E-07,4.5977E-07,-1.38744E-07,1.21282E-06,1.95548E-07,-8.96901E-07,1.03959E-06,6.98459E-07,1.13312E-07,1.77345E-06,8.88741E-08,-8.56893E-08,5.16648E-07,3.44015E-07,-2.37797E-07,1.20788E-06,4.94519E-06,-2.94827E-06,1.14076E-05,3.98156E-06,-3.04951E-06,1.47312E-05,2.85027E-06,-5.08027E-06,1.36912E-05,4.84951E-06,-2.81405E-06,1.66019E-05,9.01725E-07,-3.28878E-06,8.73091E-06,2.37848E-06,-2.92277E-06,1.22947E-05,1.10813E-07,-9.61082E-08,2.48842E-07,1.05116E-07,-7.83381E-08,3.336E-07,6.57588E-08,-1.3605E-07,2.88652E-07,1.36644E-07,-2.40916E-08,4.63007E-07,2.42696E-08,-8.19302E-08,1.86622E-07,7.71083E-08,-4.68391E-08,3.74481E-07,2.20427E-07,-1.923E-07,4.82589E-07,2.05627E-07,-1.56421E-07,6.63042E-07,1.08502E-07,-1.11975E-07,5.27444E-07,2.70329E-07,-5.79686E-08,8.29599E-07,4.91366E-08,-1.63545E-07,3.43214E-07,1.06481E-07,-1.66204E-07,5.20765E-07
Ethiopia,2.15848E-08,-2.40642E-08,1.06096E-07,8.68748E-09,-4.42883E-08,9.90933E-08,1.51511E-08,-2.29005E-08,9.07801E-08,2.99335E-08,-3.72217E-08,1.42282E-07,8.33244E-09,-3.02959E-08,7.57264E-08,8.21543E-09,-4.086E-08,8.59163E-08,7.04867E-08,-1.57917E-07,3.6831E-07,8.25033E-08,-1.92562E-07,4.38091E-07,4.73814E-08,-1.6696E-07,3.70499E-07,1.34771E-07,-3.12535E-07,6.23218E-07,1.40124E-08,-5.25907E-08,1.59127E-07,5.99812E-08,-1.55479E-07,4.01937E-07,4.29476E-07,-2.91912E-07,1.95268E-06,3.35147E-07,-4.07812E-07,1.94034E-06,3.05719E-07,-6.92878E-08,1.59101E-06,4.29776E-07,-4.27019E-07,1.88839E-06,7.98073E-08,-2.9761E-07,1.01104E-06,3.30278E-07,-3.44225E-07,1.41623E-06,4.89754E-09,-4.82694E-09,2.58958E-08,4.6041E-09,-8.45809E-09,2.73057E-08,3.13486E-09,-6.25582E-09,2.07963E-08,6.20464E-09,-1.0336E-08,3.32831E-08,9.9151E-10,-4.57721E-09,1.7039E-08,3.29895E-09,-7.73079E-09,2.71637E-08,1.12905E-08,-2.36123E-08,7.04061E-08,1.01315E-08,-2.28624E-08,7.09982E-08,6.22468E-09,-3.20694E-09,3.77557E-08,1.39591E-08,-2.93427E-08,8.719E-08,2.31416E-09,-1.45353E-08,3.45675E-08,4.92747E-09,-2.15751E-08,4.93884E-08
Czech Republic,6.84194E-08,-5.28486E-08,1.68573E-07,3.095E-08,-1.95724E-07,2.54799E-07,4.84171E-08,-1.42672E-07,3.04122E-07,1.04904E-07,-1.13617E-07,4.64844E-07,3.05274E-08,-1.21796E-07,1.88178E-07,2.30054E-08,-1.16405E-07,2.29598E-07,1.70972E-07,-1.24147E-07,4.125E-07,2.29068E-07,-1.61526E-07,7.38663E-07,9.36995E-08,-4.7712E-07,5.42184E-07,3.47214E-07,-1.06108E-07,1.05735E-06,4.54739E-08,-7.13108E-08,2.67238E-07,1.67178E-07,-1.52983E-07,5.76728E-07,2.27657E-06,-9.59257E-07,5.33173E-06,1.60262E-06,-2.47449E-06,9.25754E-06,1.11922E-06,-5.07529E-06,7.22609E-06,2.03733E-06,-2.27915E-06,9.24024E-06,4.3808E-07,-2.39552E-06,5.06684E-06,3.25729E-07,-1.77639E-06,4.06957E-06,1.7693E-08,-1.2532E-08,4.25774E-08,1.64117E-08,-1.85118E-08,6.17407E-08,1.02537E-08,-2.02682E-08,5.04651E-08,2.18979E-08,-1.64647E-08,6.64416E-08,3.84631E-09,-1.33045E-08,3.1942E-08,1.27235E-08,-1.19966E-08,5.46926E-08,1.36796E-08,-7.26728E-09,3.12923E-08,1.23261E-08,-1.69249E-08,4.49598E-08,6.55742E-09,-9.47117E-09,3.42459E-08,1.6866E-08,-2.18746E-08,5.15537E-08,2.98111E-09,-9.8461E-09,2.56219E-08,6.65661E-09,-1.04074E-08,3.15631E-08
French Guiana,4.00094E-08,-2.54298E-07,4.1783E-07,1.72213E-08,-2.40791E-07,3.94025E-07,2.5933E-08,-2.22179E-07,2.70326E-07,5.36011E-08,-2.98578E-07,5.25384E-07,2.42033E-08,-9.9657E-08,1.13618E-07,1.73997E-08,-2.18217E-07,2.76216E-07,1.3399E-07,-6.97778E-07,1.21387E-06,1.36213E-07,-7.37215E-07,1.48175E-06,6.91936E-08,-1.20143E-06,1.04174E-06,2.13362E-07,-1.33655E-06,1.9415E-06,2.71862E-08,-1.10692E-07,1.45462E-07,1.11973E-07,-6.60027E-07,1.07746E-06,1.16975E-06,-8.15458E-06,1.2936E-05,8.38561E-07,-6.00662E-06,9.82745E-06,8.52803E-07,-5.87538E-06,8.38328E-06,1.07772E-06,-8.16484E-06,1.25697E-05,3.15058E-07,-2.3383E-06,2.46851E-06,8.33195E-07,-5.65181E-06,1.11665E-05,1.76664E-08,-1.66673E-07,2.67673E-07,1.63616E-08,-1.68176E-07,1.99351E-07,1.09073E-08,-1.27805E-07,1.08589E-07,2.23178E-08,-1.75163E-07,2.74679E-07,6.9291E-09,-2.58074E-08,3.81145E-08,1.27707E-08,-9.56897E-08,2.06601E-07,2.60017E-08,-2.48922E-07,3.4034E-07,2.30065E-08,-2.23585E-07,3.08129E-07,1.44086E-08,-8.57608E-08,1.61647E-07,3.19197E-08,-3.59445E-07,3.91195E-07,9.99258E-09,-4.74814E-08,4.979E-08,1.22174E-08,-1.19707E-07,2.38559E-07
Finland,1.55768E-08,-1.64049E-07,1.47868E-07,5.8103E-09,-1.04081E-07,1.38668E-07,9.15125E-09,-1.15612E-07,1.16647E-07,2.15604E-08,-1.67501E-07,2.53965E-07,1.05934E-08,-3.77671E-08,4.76493E-08,4.71106E-09,-8.19277E-08,8.14827E-08,7.04883E-08,-6.40119E-08,2.73391E-07,8.4342E-08,-4.66026E-08,4.34101E-07,3.53686E-08,-2.86958E-07,2.33015E-07,1.25003E-07,7.04686E-09,6.63876E-07,1.77897E-08,-3.38006E-08,4.80725E-08,6.18999E-08,-7.75362E-08,2.58153E-07,1.44461E-07,-2.01681E-06,2.51222E-06,3.8201E-07,-3.78643E-06,5.60619E-06,2.59485E-07,-3.09064E-06,4.81058E-06,4.83553E-07,-4.13715E-06,6.97525E-06,1.32154E-07,-7.95363E-07,8.63423E-07,1.48243E-07,-1.80078E-06,2.68193E-06,2.9001E-09,-1.06901E-08,2.13578E-08,2.48706E-09,-1.60131E-08,2.18795E-08,1.54604E-09,-1.31942E-08,1.85652E-08,3.36896E-09,-1.73386E-08,2.75826E-08,8.80921E-10,-6.85282E-09,4.9753E-09,1.99173E-09,-1.40293E-08,1.74588E-08,1.61018E-09,-6.43561E-09,1.00881E-08,1.33629E-09,-8.1244E-09,1.29212E-08,7.4108E-10,-4.92033E-09,7.14275E-09,1.86662E-09,-1.02096E-08,1.70546E-08,5.02571E-10,-2.29705E-09,2.69188E-09,7.31305E-10,-4.93983E-09,8.31252E-09
Fiji,6.15787E-08,-1.59863E-07,2.32459E-07,2.63337E-08,-1.05818E-07,2.06664E-07,3.26796E-08,-1.42315E-07,2.09112E-07,7.99307E-08,-1.98907E-07,3.09015E-07,3.10207E-08,-7.92261E-08,1.31565E-07,4.07812E-08,-7.35047E-08,1.79005E-07,6.65584E-07,-9.95577E-08,1.59254E-06,7.04638E-07,-1.26014E-07,1.78089E-06,2.73379E-07,-1.21413E-06,1.54305E-06,1.06945E-06,4.80587E-07,2.55553E-06,1.23159E-07,-1.33761E-07,7.17169E-07,5.65616E-07,-2.70425E-07,1.2476E-06,1.32671E-05,-1.70805E-06,3.82299E-05,1.03873E-05,-5.36836E-06,3.26634E-05,9.19289E-06,-1.24754E-06,3.36035E-05,1.25483E-05,-2.94306E-06,3.44996E-05,2.53765E-06,-8.06451E-06,1.91652E-05,9.84356E-06,-2.17859E-06,2.59781E-05,2.14655E-08,-3.22598E-08,7.46896E-08,1.98818E-08,-2.92199E-08,6.84523E-08,1.16864E-08,-3.59076E-08,6.47754E-08,2.52141E-08,-4.44292E-08,9.40647E-08,5.11567E-09,-1.52443E-08,4.73083E-08,1.63077E-08,-9.67058E-09,6.14396E-08,2.16312E-07,-2.5271E-07,7.56659E-07,1.89931E-07,-3.26636E-07,7.46141E-07,9.73132E-08,-2.39134E-07,5.79776E-07,2.52541E-07,-4.07602E-07,1.02546E-06,5.29014E-08,-1.65173E-07,3.93163E-07,1.15813E-07,-1.69525E-07,4.55167E-07
Falkland Islands (malvinas) *,1.2847E-08,-3.2355E-08,4.8049E-08,2.58082E-09,-3.05662E-08,4.11709E-08,9.6816E-09,6.06029E-10,2.50231E-08,1.83385E-08,-4.01786E-08,6.2644E-08,3.02708E-09,-1.74035E-08,3.08739E-08,1.981E-09,-2.1938E-08,3.82415E-08,3.57453E-08,-1.51513E-07,1.42151E-07,3.85235E-08,-1.45889E-07,1.52886E-07,2.46235E-08,1.156E-09,9.07472E-08,7.70618E-08,-2.16632E-07,2.31102E-07,5.13233E-09,-3.00154E-08,5.87119E-08,2.36101E-08,-1.08205E-07,1.32121E-07,3.22171E-07,-2.78055E-06,3.35724E-06,2.2356E-07,-2.17684E-06,2.8972E-06,9.58805E-08,1.46868E-08,3.23365E-07,3.19537E-07,-2.54847E-06,3.09807E-06,3.39501E-08,-8.7793E-07,9.58502E-07,1.01662E-07,-1.41339E-06,1.83684E-06,2.96787E-09,-7.72775E-09,1.25312E-08,2.73218E-09,-8.12007E-09,1.13126E-08,2.16209E-09,1.36195E-10,5.67261E-09,4.05062E-09,-9.22717E-09,1.47595E-08,3.12301E-10,-3.7046E-09,5.92878E-09,1.82919E-09,-5.12885E-09,1.16087E-08,1.75543E-08,-5.85057E-08,9.90932E-08,1.6093E-08,-3.40021E-08,8.65587E-08,8.81145E-09,1.58195E-09,2.65077E-08,2.17894E-08,-5.6048E-08,1.49495E-07,3.14514E-09,-2.21186E-08,4.25972E-08,7.15319E-09,-3.75012E-08,5.38499E-08
Micronesia (Federated States of),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faroe Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12851E-06,-7.65684E-06,1.8144E-05,8.22419E-06,-2.56233E-05,3.0717E-05,8.20176E-07,-4.15453E-06,8.1675E-06,3.29414E-06,-1.52599E-05,1.89761E-05,0,0,0,0,0,0,1.83007E-05,-6.82997E-05,7.67444E-05,6.72518E-05,-0.000181625,0.000332394,1.12425E-05,-0.000100112,0.000188471,2.71211E-05,-0.000120242,0.000255552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31757E-08,-8.68751E-08,2.66182E-07,1.99811E-07,-5.17273E-07,8.33619E-07,3.23029E-08,-1.7547E-07,3.39362E-07,7.21731E-08,-2.99263E-07,4.72579E-07
French Polynesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01971E-06,2.97645E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282106,2.57308E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32114E-06,4.98339E-07,0.002115108,0,0,0,0,0,0,0,0,0
France,1.0606E-07,-1.9427E-07,3.637E-07,4.86963E-08,-2.5207E-07,4.29202E-07,7.85276E-08,-2.22044E-07,3.75364E-07,1.579E-07,-3.01025E-07,6.55878E-07,5.05304E-08,-1.72836E-07,3.12825E-07,3.28207E-08,-1.96314E-07,3.55944E-07,3.24207E-07,-4.07243E-07,1.08719E-06,4.11968E-07,-6.49958E-07,1.4364E-06,1.94115E-07,-8.89702E-07,1.21828E-06,6.32186E-07,-6.71853E-07,2.10499E-06,8.32036E-08,-1.39891E-07,5.04554E-07,2.97276E-07,-4.31473E-07,1.20822E-06,5.2589E-06,-9.89819E-06,1.96567E-05,3.44853E-06,-7.14466E-06,2.05929E-05,2.55583E-06,-8.04341E-06,1.32085E-05,4.35095E-06,-9.34787E-06,2.10588E-05,1.04352E-06,-5.95684E-06,1.09211E-05,1.09579E-06,-4.47484E-06,1.0541E-05,3.40221E-08,-2.78306E-08,9.9049E-08,3.11664E-08,-3.56033E-08,1.18129E-07,2.01301E-08,-4.22422E-08,9.52835E-08,4.1521E-08,-3.88958E-08,1.37381E-07,7.60214E-09,-2.543E-08,6.13528E-08,2.35249E-08,-2.94016E-08,1.06803E-07,3.57707E-08,-2.65226E-08,1.00039E-07,3.21975E-08,-3.7233E-08,1.26657E-07,1.76141E-08,-2.21543E-08,7.82896E-08,4.27915E-08,-2.7161E-08,1.54199E-07,7.76722E-09,-3.00476E-08,5.80989E-08,1.67602E-08,-2.99584E-08,8.94839E-08
French Southern & Antarctic Lands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.16494E-08,3.6047E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4443E-07,3.99751E-08,2.75948E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,1.12306E-08,-2.13356E-08,6.65099E-08,4.92342E-09,-3.85322E-08,6.23989E-08,8.07021E-09,-2.63859E-08,4.55752E-08,1.55739E-08,-5.33783E-08,1.10523E-07,4.50341E-09,-2.38371E-08,5.59266E-08,3.21396E-09,-3.02217E-08,6.26962E-08,5.19843E-08,-1.90873E-07,3.31849E-07,6.0892E-08,-3.21232E-07,4.31231E-07,3.72942E-08,-3.283E-07,3.44618E-07,9.53434E-08,-3.93904E-07,7.90136E-07,1.17373E-08,-7.76501E-08,1.34294E-07,4.15482E-08,-3.05778E-07,2.99729E-07,8.15564E-08,-1.34133E-07,5.79465E-07,6.03675E-08,-1.627E-07,6.15946E-07,4.69357E-08,-1.62885E-07,4.55512E-07,8.01362E-08,-1.56118E-07,7.57204E-07,1.201E-08,-1.29995E-07,2.95513E-07,2.26508E-08,-1.43389E-07,3.24405E-07,1.00281E-09,-1.06639E-09,6.47174E-09,8.71048E-10,-1.48803E-09,7.10585E-09,6.01149E-10,-2.03665E-09,4.47068E-09,1.24495E-09,-2.67102E-09,1.0211E-08,2.01878E-10,-1.10399E-09,3.50836E-09,6.54839E-10,-1.66418E-09,6.81087E-09,3.91078E-09,-2.38562E-09,2.24939E-08,3.44918E-09,-4.94533E-09,2.4185E-08,2.0325E-09,-2.14047E-09,1.47719E-08,4.90177E-09,-3.15427E-09,2.99523E-08,7.9411E-10,-3.71368E-09,1.12549E-08,1.64421E-09,-4.71459E-09,1.83695E-08
Gabon,3.87578E-08,-2.09088E-07,2.76452E-07,1.58726E-08,-1.44038E-07,2.4378E-07,2.66E-08,-1.23864E-07,1.8374E-07,5.06798E-08,-2.26909E-07,3.41555E-07,2.03466E-08,-9.06976E-08,9.47206E-08,2.43891E-08,-9.27676E-08,2.14785E-07,1.40345E-07,-2.56275E-07,6.96341E-07,1.43406E-07,-3.87712E-07,8.46612E-07,6.7758E-08,-8.18543E-07,4.81344E-07,2.18588E-07,-5.96318E-07,1.40313E-06,2.5597E-08,-6.72561E-08,1.54008E-07,1.21469E-07,-2.27834E-07,6.26606E-07,1.29661E-06,-1.5062E-06,5.5962E-06,9.81125E-07,-2.15478E-06,4.6197E-06,9.57227E-07,-8.97646E-07,3.90079E-06,1.22243E-06,-2.35868E-06,5.82449E-06,2.62729E-07,-1.4783E-06,1.64882E-06,9.86383E-07,-1.69147E-06,3.91259E-06,2.10178E-08,-4.68772E-08,1.10848E-07,1.81919E-08,-6.45218E-08,1.25358E-07,1.28339E-08,-4.89842E-08,8.09043E-08,2.47688E-08,-8.42387E-08,1.55661E-07,5.33809E-09,-3.43441E-08,2.98578E-08,1.52645E-08,-2.942E-08,8.91202E-08,2.96685E-08,-9.86632E-08,1.64553E-07,2.60864E-08,-1.01357E-07,2.21329E-07,1.48844E-08,-5.50433E-08,1.20801E-07,3.5323E-08,-1.02051E-07,2.97694E-07,7.84596E-09,-5.613E-08,4.38828E-08,1.45244E-08,-6.36553E-08,1.11509E-07
Georgia,2.46493E-07,-2.43776E-07,7.39646E-07,1.09837E-07,-6.04516E-07,1.08089E-06,1.78045E-07,-5.04358E-07,7.07293E-07,3.43271E-07,-8.35332E-07,1.82367E-06,1.05754E-07,-5.11699E-07,5.4753E-07,7.5977E-08,-4.3767E-07,8.06867E-07,5.3919E-07,-6.32642E-07,1.91204E-06,6.41093E-07,-1.65642E-06,3.47124E-06,3.49962E-07,-2.33549E-06,1.88529E-06,9.57107E-07,-2.07999E-06,4.94684E-06,1.26571E-07,-3.15213E-07,8.10069E-07,4.46937E-07,-1.21446E-06,2.65507E-06,1.07488E-05,-7.95273E-06,2.49497E-05,7.10056E-06,-1.36017E-05,3.48973E-05,5.84094E-06,-2.19839E-05,2.31368E-05,8.80129E-06,-1.44176E-05,3.68096E-05,1.97955E-06,-1.21888E-05,1.78367E-05,1.17773E-06,-9.91504E-06,1.49226E-05,3.59718E-08,-3.16754E-08,8.9904E-08,3.1448E-08,-3.93781E-08,1.27019E-07,2.21041E-08,-5.49511E-08,7.61315E-08,4.12797E-08,-6.39294E-08,1.83482E-07,7.36855E-09,-3.4825E-08,6.3065E-08,2.3281E-08,-2.66619E-08,1.251E-07,1.4918E-07,-1.33017E-07,2.88975E-07,1.31535E-07,-1.23565E-07,5.66669E-07,7.64805E-08,-5.88093E-08,2.66658E-07,1.73016E-07,-6.39492E-08,6.7988E-07,3.0411E-08,-1.25102E-07,2.22711E-07,6.77217E-08,-1.36638E-07,3.96089E-07
