Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (old methodology and population)","117","Republic of Korea","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.05","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","117","Republic of Korea","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","8.57","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","117","Republic of Korea","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","5.48","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","117","Republic of Korea","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.12","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","146","Republic of Moldova","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","0.78","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","146","Republic of Moldova","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.06","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","146","Republic of Moldova","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","6.08","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","146","Republic of Moldova","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","5.39","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","146","Republic of Moldova","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.09","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","183","Romania","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.76","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","183","Romania","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.06","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","183","Romania","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","7.51","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","183","Romania","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","6.13","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","183","Romania","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.24","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","185","Russian Federation","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","6.54","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","185","Russian Federation","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.51","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","185","Russian Federation","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","6.17","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","185","Russian Federation","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","7.81","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","185","Russian Federation","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","1.27","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","184","Rwanda","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","1.02","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","184","Rwanda","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.73","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","184","Rwanda","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.22","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","184","Rwanda","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","0.42","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","184","Rwanda","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.7","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","188","Saint Kitts and Nevis","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.58","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","188","Saint Kitts and Nevis","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.62","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","188","Saint Kitts and Nevis","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","2.38","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","188","Saint Kitts and Nevis","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","19.18","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","188","Saint Kitts and Nevis","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","2.07","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","189","Saint Lucia","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.56","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","189","Saint Lucia","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.45","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","189","Saint Lucia","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","6","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","189","Saint Lucia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","22.91","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","189","Saint Lucia","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.03","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","191","Saint Vincent and the Grenadines","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","3.75","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","191","Saint Vincent and the Grenadines","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.48","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","191","Saint Vincent and the Grenadines","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","3.59","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","191","Saint Vincent and the Grenadines","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","24.43","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","191","Saint Vincent and the Grenadines","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.03","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","244","Samoa","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","3.88","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","244","Samoa","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.86","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","244","Samoa","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","6.15","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","244","Samoa","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","19.08","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","244","Samoa","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","193","Sao Tome and Principe","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","1.36","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","193","Sao Tome and Principe","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","193","Sao Tome and Principe","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","1.3","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","193","Sao Tome and Principe","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","2.9","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","193","Sao Tome and Principe","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.12","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","194","Saudi Arabia","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.39","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","194","Saudi Arabia","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","2.38","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","194","Saudi Arabia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","15.88","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","194","Saudi Arabia","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.56","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","195","Senegal","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.13","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","195","Senegal","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.11","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","195","Senegal","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.28","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","195","Senegal","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","1.42","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","195","Senegal","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.55","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","272","Serbia","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","3.42","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","272","Serbia","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.92","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","272","Serbia","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","8.68","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","272","Serbia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","3.72","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","272","Serbia","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.02","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","197","Sierra Leone","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","0.72","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","197","Sierra Leone","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.26","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","197","Sierra Leone","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.19","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","197","Sierra Leone","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","1.27","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","197","Sierra Leone","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.91","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","199","Slovakia","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","1.47","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","199","Slovakia","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.06","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","199","Slovakia","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","9.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","199","Slovakia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","5.88","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","199","Slovakia","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","1.87","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","198","Slovenia","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","7.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","198","Slovenia","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.34","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","198","Slovenia","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","10.25","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","198","Slovenia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","8.36","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","198","Slovenia","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.17","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","25","Solomon Islands","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.66","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","25","Solomon Islands","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.02","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","25","Solomon Islands","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","1.4","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","25","Solomon Islands","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","2.05","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","25","Solomon Islands","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.02","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","202","South Africa","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","6.33","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","202","South Africa","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","202","South Africa","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","1.2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","202","South Africa","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","13.75","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","202","South Africa","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.43","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","203","Spain","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","5.14","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","203","Spain","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.95","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","203","Spain","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","12.83","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","203","Spain","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","12.13","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","203","Spain","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.92","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","38","Sri Lanka","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","0.53","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","38","Sri Lanka","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.04","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","38","Sri Lanka","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","38","Sri Lanka","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","1.67","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","38","Sri Lanka","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","206","Sudan (former)","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","3.29","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","206","Sudan (former)","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","4.27","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","206","Sudan (former)","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","0.36","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","206","Sudan (former)","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","1.69","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","207","Suriname","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","4.18","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","207","Suriname","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.02","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","207","Suriname","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","2.14","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","207","Suriname","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","10.63","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","207","Suriname","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","210","Sweden","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","9.27","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","210","Sweden","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.45","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","210","Sweden","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","12.23","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","210","Sweden","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","6.73","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","210","Sweden","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","1.16","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","211","Switzerland","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","7.48","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","211","Switzerland","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.53","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","211","Switzerland","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","8.79","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","211","Switzerland","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","6.62","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","211","Switzerland","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","208","Tajikistan","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","1.56","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","208","Tajikistan","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.99","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","208","Tajikistan","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.27","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","208","Tajikistan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","1.12","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","208","Tajikistan","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","216","Thailand","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","1.04","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","216","Thailand","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.02","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","216","Thailand","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","3.91","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","216","Thailand","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","4.01","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","216","Thailand","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","176","Timor-Leste","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","0.59","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","176","Timor-Leste","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","176","Timor-Leste","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","3.07","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","176","Timor-Leste","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","1.64","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","176","Timor-Leste","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","8.12","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","217","Togo","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","0.62","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","217","Togo","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.64","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","217","Togo","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.5","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","217","Togo","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","2.1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","217","Togo","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","220","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.03","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","220","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.17","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","220","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","2.2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","220","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","16.15","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","220","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.03","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","222","Tunisia","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.23","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","222","Tunisia","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","2.08","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","222","Tunisia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","5.02","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","222","Tunisia","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.36","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","223","Turkey","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","4.75","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","223","Turkey","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.37","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","223","Turkey","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","223","Turkey","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","6.42","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","223","Turkey","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.01","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","213","Turkmenistan","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","10.78","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","213","Turkmenistan","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","9.69","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","213","Turkmenistan","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.14","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","213","Turkmenistan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","1.32","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","213","Turkmenistan","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.12","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","226","Uganda","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","226","Uganda","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.51","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","226","Uganda","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.96","Fc","Calculated data"
